"region","FoodGroup","Year","AggProduction","AggFinalSupply","grpRegion"
"Egypt","Fruits and Vegetables",2014,623.359079149427,567.27,"N.Africa, W.Asia/C.Asia"
"Egypt","Meat",2014,48.3465961055314,60.73,"N.Africa, W.Asia/C.Asia"
"Egypt","Oilseeds and Pulses",2014,29.3049195319064,29.97,"N.Africa, W.Asia/C.Asia"
"El Salvador","Cereals",2014,288.794471281769,272.7,"Latin America"
"El Salvador","Dairy and Eggs",2014,180.280381024697,256.77,"Latin America"
"El Salvador","Fish and Seafood",2014,18.7341722887375,16.57,"Latin America"
"El Salvador","Fruits and Vegetables",2014,106.208345975381,227.63,"Latin America"
"El Salvador","Meat",2014,43.5209233169132,60.84,"Latin America"
"El Salvador","Oilseeds and Pulses",2014,61.5345505176223,62.18,"Latin America"
"Estonia","Cereals",2014,1711.98190354636,258.88,"Europe"
"Estonia","Dairy and Eggs",2014,1133.74002871729,714.52,"Europe"
"Estonia","Fish and Seafood",2014,97.1777167471966,25.29,"Europe"
"Estonia","Fruits and Vegetables",2014,98.5561240769441,321.83,"Europe"
"Estonia","Meat",2014,113.718604704166,133.5,"Europe"
"Estonia","Oilseeds and Pulses",2014,321.168907831161,26.2,"Europe"
"Eswatini","Cereals",2014,147.466649010977,280.44,"Sub-Saharan Africa"
"Eswatini","Dairy and Eggs",2014,67.9340742634838,88.13,"Sub-Saharan Africa"
"Eswatini","Fish and Seafood",2014,0,8.87,"Sub-Saharan Africa"
"Eswatini","Fruits and Vegetables",2014,340.498835637705,285.36,"Sub-Saharan Africa"
"Eswatini","Meat",2014,48.8793948968969,63.63,"Sub-Saharan Africa"
"Eswatini","Oilseeds and Pulses",2014,13.2554291245822,28.03,"Sub-Saharan Africa"
"Ethiopia","Cereals",2014,436.658036464111,309.21,"Sub-Saharan Africa"
"Ethiopia","Dairy and Eggs",2014,68.8058241124404,71.41,"Sub-Saharan Africa"
"Ethiopia","Fish and Seafood",2014,0.924809463876887,1.01,"Sub-Saharan Africa"
"Ethiopia","Fruits and Vegetables",2014,47.0820498059723,43.11,"Sub-Saharan Africa"
"Ethiopia","Meat",2014,14.6952223810037,15.37,"Sub-Saharan Africa"
"Ethiopia","Oilseeds and Pulses",2014,68.5653736518324,52.42,"Sub-Saharan Africa"
"Europe","Cereals",2014,1292.51754821058,265.3,NA
"Europe","Dairy and Eggs",2014,578.145999412574,463.04,NA
"Europe","Fish and Seafood",2014,40.2768270632553,43.94,NA
"Europe","Fruits and Vegetables",2014,427.03691907359,380.19,NA
"Europe","Meat",2014,170.098370735816,167.95,NA
"Europe","Oilseeds and Pulses",2014,264.546746984233,44.23,NA
"European Union","Cereals",2014,1194.02738449931,255.96,NA
"European Union","Dairy and Eggs",2014,617.864059288576,499.93,NA
"European Union","Fish and Seafood",2014,23.4931950784441,46.26,NA
"European Union","Fruits and Vegetables",2014,467.229117307631,377.57,NA
"European Union","Meat",2014,191.575985888476,178,NA
"European Union","Oilseeds and Pulses",2014,219.695247227517,47.1,NA
"Fiji","Cereals",2014,16.7522188239368,300.93,"North America and Oceania"
"Fiji","Dairy and Eggs",2014,139.252818973974,64.4,"North America and Oceania"
"Fiji","Fish and Seafood",2014,93.1842172081482,73.49,"North America and Oceania"
"Fiji","Fruits and Vegetables",2014,123.547613826534,176.83,"North America and Oceania"
"Fiji","Meat",2014,58.6327658837786,96,"North America and Oceania"
"Fiji","Oilseeds and Pulses",2014,435.557689422356,168.39,"North America and Oceania"
"Finland","Cereals",2014,1372.38597175455,230.06,"Europe"
"Finland","Dairy and Eggs",2014,836.354801232649,909.3,"Europe"
"Finland","Fish and Seafood",2014,64.9483073052563,71.65,"Europe"
"Finland","Fruits and Vegetables",2014,100.661570913006,307.44,"Europe"
"Finland","Meat",2014,154.812845034524,166.12,"Europe"
"Finland","Oilseeds and Pulses",2014,50.99521826781,21.63,"Europe"
"France","Cereals",2014,2051.37681636239,258.63,"Europe"
"France","Dairy and Eggs",2014,767.821306346198,537.8,"Europe"
"France","Fish and Seafood",2014,20.8730042971607,68.32,"Europe"
"France","Fruits and Vegetables",2014,407.751383199714,365.24,"Europe"
"France","Meat",2014,186.867796764628,199.21,"Europe"
"France","Oilseeds and Pulses",2014,291.204554195865,48.05,"Europe"
"French Polynesia","Cereals",2014,0,207.41,"North America and Oceania"
"French Polynesia","Dairy and Eggs",2014,26.7113728376886,97.08,"North America and Oceania"
"French Polynesia","Fish and Seafood",2014,96.8287265366213,97.86,"North America and Oceania"
"French Polynesia","Fruits and Vegetables",2014,143.573629002576,229.55,"North America and Oceania"
"French Polynesia","Meat",2014,13.3556864188443,194.45,"North America and Oceania"
"French Polynesia","Oilseeds and Pulses",2014,821.374714758925,139.12,"North America and Oceania"
"Gabon","Cereals",2014,48.1571822911137,252.82,"Sub-Saharan Africa"
"Gabon","Dairy and Eggs",2014,15.4102983331564,30.56,"Sub-Saharan Africa"
"Gabon","Fish and Seafood",2014,35.6363148954241,73.74,"Sub-Saharan Africa"
"Gabon","Fruits and Vegetables",2014,397.296753901688,338.64,"Sub-Saharan Africa"
"Gabon","Meat",2014,38.525745832891,143.95,"Sub-Saharan Africa"
"Gabon","Oilseeds and Pulses",2014,52.9729005202251,38.11,"Sub-Saharan Africa"
"Gambia","Cereals",2014,156.871776249481,348.31,"Sub-Saharan Africa"
"Gambia","Dairy and Eggs",2014,70.8164018497658,76,"Sub-Saharan Africa"
"Gambia","Fish and Seafood",2014,46.1651227248473,50.93,"Sub-Saharan Africa"
"Gambia","Fruits and Vegetables",2014,19.7210232999348,40.85,"Sub-Saharan Africa"
"Gambia","Meat",2014,8.51589642497184,15.52,"Sub-Saharan Africa"
"Gambia","Oilseeds and Pulses",2014,127.290241299579,70.27,"Sub-Saharan Africa"
"Georgia","Cereals",2014,170.182475447983,398.8,"Europe"
"Georgia","Dairy and Eggs",2014,283.937208045974,314.24,"Europe"
"Georgia","Fish and Seafood",2014,6.74435173505877,15.98,"Europe"
"Georgia","Fruits and Vegetables",2014,290.906371505535,211.61,"Europe"
"Georgia","Meat",2014,33.2721352262899,71.38,"Europe"
"Georgia","Oilseeds and Pulses",2014,26.0781600422272,20.1,"Europe"
"Germany","Cereals",2014,1158.56284157299,229.43,"Europe"
"Germany","Dairy and Eggs",2014,750.916235136042,559.53,"Europe"
"Germany","Fish and Seafood",2014,6.17038852366312,26.28,"Europe"
"Germany","Fruits and Vegetables",2014,146.763916202724,320.38,"Europe"
"Germany","Meat",2014,232.280600471109,190.74,"Europe"
"Germany","Oilseeds and Pulses",2014,209.492486898158,37.46,"Europe"
"Ghana","Cereals",2014,185.805768119636,185.8,"Sub-Saharan Africa"
"Ghana","Dairy and Eggs",2014,5.53152035650281,14.6,"Sub-Saharan Africa"
"Ghana","Fish and Seafood",2014,21.6928900727911,45.01,"Sub-Saharan Africa"
"Ghana","Fruits and Vegetables",2014,415.963666326654,423.22,"Sub-Saharan Africa"
"Ghana","Meat",2014,15.7281783630682,34.3,"Sub-Saharan Africa"
"Ghana","Oilseeds and Pulses",2014,256.216024223796,63.82,"Sub-Saharan Africa"
"Greece","Cereals",2014,723.52968426738,274.44,"Europe"
"Greece","Dairy and Eggs",2014,360.535647005175,502.45,"Europe"
"Greece","Fish and Seafood",2014,27.9747856834488,35.53,"Europe"
"Greece","Fruits and Vegetables",2014,1044.90063131573,511.29,"Europe"
"Greece","Meat",2014,79.3466648476002,159.03,"Europe"
"Greece","Oilseeds and Pulses",2014,461.499191699077,113.13,"Europe"
"Grenada","Cereals",2014,0,158.31,"Latin America"
"Grenada","Dairy and Eggs",2014,33.3217630853994,69.28,"Latin America"
"Grenada","Fish and Seafood",2014,41.6522038567493,55.38,"Latin America"
"Grenada","Fruits and Vegetables",2014,324.887190082645,304.64,"Latin America"
"Grenada","Meat",2014,16.6608815426997,117.17,"Latin America"
"Grenada","Oilseeds and Pulses",2014,116.626170798898,66.65,"Latin America"
"Guatemala","Cereals",2014,216.609017385909,263.66,"Latin America"
"Guatemala","Dairy and Eggs",2014,86.9398633695153,104.47,"Latin America"
"Guatemala","Fish and Seafood",2014,4.38687383974618,5.49,"Latin America"
"Guatemala","Fruits and Vegetables",2014,748.446254970722,218.5,"Latin America"
"Guatemala","Meat",2014,55.8329397785878,71,"Latin America"
"Guatemala","Oilseeds and Pulses",2014,282.355152594572,57.66,"Latin America"
"Guinea","Cereals",2014,554.432505035432,394.35,"Sub-Saharan Africa"
"Guinea","Dairy and Eggs",2014,39.538400212358,41.36,"Sub-Saharan Africa"
"Guinea","Fish and Seafood",2014,20.9895211003876,21.76,"Sub-Saharan Africa"
"Guinea","Fruits and Vegetables",2014,295.561744797318,296.58,"Sub-Saharan Africa"
"Guinea","Meat",2014,22.4539062934379,26.35,"Sub-Saharan Africa"
"Guinea","Oilseeds and Pulses",2014,253.582702596543,57.09,"Sub-Saharan Africa"
"Guinea-Bissau","Cereals",2014,179.031333459384,309.7,"Sub-Saharan Africa"
"Guinea-Bissau","Dairy and Eggs",2014,41.8097126042873,37.26,"Sub-Saharan Africa"
"Guinea-Bissau","Fish and Seafood",2014,6.96828543404788,2.82,"Sub-Saharan Africa"
"Guinea-Bissau","Fruits and Vegetables",2014,148.478081940866,139.59,"Sub-Saharan Africa"
"Guinea-Bissau","Meat",2014,36.4494930396351,38.15,"Sub-Saharan Africa"
"Guinea-Bissau","Oilseeds and Pulses",2014,379.503545177377,44.83,"Sub-Saharan Africa"
"Guyana","Cereals",2014,1518.74876208441,352.37,"Latin America"
"Guyana","Dairy and Eggs",2014,125.96820718384,164.6,"Latin America"
"Guyana","Fish and Seafood",2014,116.4611726794,61.92,"Latin America"
"Guyana","Fruits and Vegetables",2014,381.469759490686,392.83,"Latin America"
"Guyana","Meat",2014,78.4330346616364,92.65,"Latin America"
"Guyana","Oilseeds and Pulses",2014,193.705828027981,91.15,"Latin America"
"Haiti","Cereals",2014,101.046674048086,235.88,"North America and Oceania"
"Haiti","Dairy and Eggs",2014,19.2633659461883,17.48,"North America and Oceania"
"Haiti","Fish and Seafood",2014,3.00990092909192,10.71,"North America and Oceania"
"Haiti","Fruits and Vegetables",2014,284.392639214485,254.01,"North America and Oceania"
"Haiti","Meat",2014,19.9513433014093,33.9,"North America and Oceania"
"Haiti","Oilseeds and Pulses",2014,50.9103242863548,59.23,"North America and Oceania"
"Honduras","Cereals",2014,135.739566014076,266.11,"Latin America"
"Honduras","Dairy and Eggs",2014,167.749792029336,188.44,"Latin America"
"Honduras","Fish and Seafood",2014,16.1064111912225,6.64,"Latin America"
"Honduras","Fruits and Vegetables",2014,398.203159702487,177.15,"Latin America"
"Honduras","Meat",2014,50.4464954291119,68.58,"Latin America"
"Honduras","Oilseeds and Pulses",2014,523.610310990119,49.46,"Latin America"
"Hungary","Cereals",2014,3074.71725315375,229.41,"Europe"
"Hungary","Dairy and Eggs",2014,382.304155333152,387.8,"Europe"
"Hungary","Fish and Seafood",2014,4.25604819586761,11.18,"Europe"
"Hungary","Fruits and Vegetables",2014,564.203954313059,307.7,"Europe"
"Hungary","Meat",2014,183.750254717241,160.09,"Europe"
"Hungary","Oilseeds and Pulses",2014,572.253436770461,24.23,"Europe"
"Iceland","Cereals",2014,27.6084177850817,152.38,"Europe"
"Iceland","Dairy and Eggs",2014,775.796539760796,516.34,"Europe"
"Iceland","Fish and Seafood",2014,7840.79065096321,185.24,"Europe"
"Iceland","Fruits and Vegetables",2014,27.6084177850817,297.31,"Europe"
"Iceland","Meat",2014,372.713640098603,196.41,"Europe"
"Iceland","Oilseeds and Pulses",2014,0,27.78,"Europe"
"India","Cereals",2014,414.597862850915,356.51,"SE Asia"
"India","Dairy and Eggs",2014,210.968001026273,186.66,"SE Asia"
"India","Fish and Seafood",2014,13.8808465203367,12.4,"SE Asia"
"India","Fruits and Vegetables",2014,301.174597897159,277.34,"SE Asia"
"India","Meat",2014,10.9175826747926,7.68,"SE Asia"
"India","Oilseeds and Pulses",2014,113.615120883264,61.85,"SE Asia"
"Indonesia","Cereals",2014,639.543036246735,537.69,"Industrialized Asia"
"Indonesia","Dairy and Eggs",2014,21.2636974338536,21.07,"Industrialized Asia"
"Indonesia","Fish and Seafood",2014,148.369404535949,74.4,"Industrialized Asia"
"Indonesia","Fruits and Vegetables",2014,204.615084470514,204.99,"Industrialized Asia"
"Indonesia","Meat",2014,24.3501337837842,24.71,"Industrialized Asia"
"Indonesia","Oilseeds and Pulses",2014,1401.86436826162,142.53,"Industrialized Asia"
"Iran (Islamic Republic of)","Cereals",2014,411.505284398516,401.08,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Dairy and Eggs",2014,232.412244917981,154.39,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Fish and Seafood",2014,22.0748302766499,21.21,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Fruits and Vegetables",2014,798.113439264852,679.93,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Meat",2014,79.9846635488165,80.76,"N.Africa, W.Asia/C.Asia"
"Iran (Islamic Republic of)","Oilseeds and Pulses",2014,53.7056613521043,59.56,"N.Africa, W.Asia/C.Asia"
"Iraq","Cereals",2014,371.658511941346,390.58,"N.Africa, W.Asia/C.Asia"
"Iraq","Dairy and Eggs",2014,20.7736492700937,56.77,"N.Africa, W.Asia/C.Asia"
"Iraq","Fish and Seafood",2014,4.53434984068034,7.73,"N.Africa, W.Asia/C.Asia"
"Iraq","Fruits and Vegetables",2014,227.79835449604,275.07,"N.Africa, W.Asia/C.Asia"
"Iraq","Meat",2014,10.4922746313417,37.95,"N.Africa, W.Asia/C.Asia"
"Iraq","Oilseeds and Pulses",2014,6.01064978880883,40.82,"N.Africa, W.Asia/C.Asia"
"Ireland","Cereals",2014,1020.15275112172,237.27,"Europe"
"Ireland","Dairy and Eggs",2014,2335.97921907825,606.52,"Europe"
"Ireland","Fish and Seafood",2014,133.131600617268,43.7,"Europe"
"Ireland","Fruits and Vegetables",2014,107.446416993023,302.83,"Europe"
"Ireland","Meat",2014,522.330757060975,190.96,"Europe"
"Ireland","Oilseeds and Pulses",2014,29.9987259122857,37.21,"Europe"
"Israel","Cereals",2014,86.0497522984489,283.73,"N.Africa, W.Asia/C.Asia"
"Israel","Dairy and Eggs",2014,380.928970577563,408.11,"N.Africa, W.Asia/C.Asia"
"Israel","Fish and Seafood",2014,5.89065418418912,47.71,"N.Africa, W.Asia/C.Asia"
"Israel","Fruits and Vegetables",2014,725.127979771358,537.49,"N.Africa, W.Asia/C.Asia"
"Israel","Meat",2014,173.832049945189,201.83,"N.Africa, W.Asia/C.Asia"
"Israel","Oilseeds and Pulses",2014,55.4414511453093,85.43,"N.Africa, W.Asia/C.Asia"
"Italy","Cereals",2014,582.953749998758,314.33,"Europe"
"Italy","Dairy and Eggs",2014,374.514633844742,529.68,"Europe"
"Italy","Fish and Seafood",2014,9.98645621343091,56.38,"Europe"
"Italy","Fruits and Vegetables",2014,868.536363248105,498.09,"Europe"
"Italy","Meat",2014,112.884498280241,167.46,"Europe"
"Italy","Oilseeds and Pulses",2014,122.976075085392,80.56,"Europe"
"Jamaica","Cereals",2014,1.57763621945366,220.74,"North America and Oceania"
"Jamaica","Dairy and Eggs",2014,130.628278970763,143.16,"North America and Oceania"
"Jamaica","Fish and Seafood",2014,8.20370834115904,43.07,"North America and Oceania"
"Jamaica","Fruits and Vegetables",2014,360.963167010998,366.11,"North America and Oceania"
"Jamaica","Meat",2014,81.7215561676996,130.09,"North America and Oceania"
"Jamaica","Oilseeds and Pulses",2014,203.830599553413,54.73,"North America and Oceania"
"Japan","Cereals",2014,164.274635862564,287.05,"Industrialized Asia"
"Japan","Dairy and Eggs",2014,139.713776435484,153.86,"Industrialized Asia"
"Japan","Fish and Seafood",2014,67.7157758325282,100.13,"Industrialized Asia"
"Japan","Fruits and Vegetables",2014,190.576697427702,256.3,"Industrialized Asia"
"Japan","Meat",2014,61.9613151079702,99.36,"Industrialized Asia"
"Japan","Oilseeds and Pulses",2014,27.7318291744377,46.11,"Industrialized Asia"
"Jordan","Cereals",2014,18.5122566524981,282.26,"N.Africa, W.Asia/C.Asia"
"Jordan","Dairy and Eggs",2014,85.03432176642,87.2,"N.Africa, W.Asia/C.Asia"
"Jordan","Fish and Seafood",2014,0.305147087678541,11.23,"N.Africa, W.Asia/C.Asia"
"Jordan","Fruits and Vegetables",2014,415.50861772228,271.63,"N.Africa, W.Asia/C.Asia"
"Jordan","Meat",2014,50.7561322505306,78.04,"N.Africa, W.Asia/C.Asia"
"Jordan","Oilseeds and Pulses",2014,26.9546594116044,63.14,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Cereals",2014,1795.06299306117,214.88,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Dairy and Eggs",2014,558.646966470974,565.12,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Fish and Seafood",2014,3.77499592547256,9.4,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Fruits and Vegetables",2014,599.280603168769,543.66,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Meat",2014,109.527312337669,145,"N.Africa, W.Asia/C.Asia"
"Kazakhstan","Oilseeds and Pulses",2014,229.435863470388,47.12,"N.Africa, W.Asia/C.Asia"
"Kenya","Cereals",2014,164.244953325542,282.95,"Sub-Saharan Africa"
"Kenya","Dairy and Eggs",2014,180.679161547116,167.41,"Sub-Saharan Africa"
"Kenya","Fish and Seafood",2014,7.47892454527896,8.12,"Sub-Saharan Africa"
"Kenya","Fruits and Vegetables",2014,221.80353365713,228.9,"Sub-Saharan Africa"
"Kenya","Meat",2014,31.2755026438938,32.93,"Sub-Saharan Africa"
"Kenya","Oilseeds and Pulses",2014,60.239337701065,47.43,"Sub-Saharan Africa"
"Kiribati","Cereals",2014,0,201.63,"North America and Oceania"
"Kiribati","Dairy and Eggs",2014,0,8.26,"North America and Oceania"
"Kiribati","Fish and Seafood",2014,2006.93637444008,150.69,"North America and Oceania"
"Kiribati","Fruits and Vegetables",2014,248.793765426456,243.13,"North America and Oceania"
"Kiribati","Meat",2014,33.1725020568608,56.48,"North America and Oceania"
"Kiribati","Oilseeds and Pulses",2014,2836.2489258616,283.31,"North America and Oceania"
"Kuwait","Cereals",2014,26.2992069770844,304.5,"N.Africa, W.Asia/C.Asia"
"Kuwait","Dairy and Eggs",2014,65.3793369710697,90.14,"N.Africa, W.Asia/C.Asia"
"Kuwait","Fish and Seafood",2014,2.45786981094247,25.3,"N.Africa, W.Asia/C.Asia"
"Kuwait","Fruits and Vegetables",2014,221.208282984822,588.4,"N.Africa, W.Asia/C.Asia"
"Kuwait","Meat",2014,52.1068399919804,143.66,"N.Africa, W.Asia/C.Asia"
"Kuwait","Oilseeds and Pulses",2014,0,51.63,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Cereals",2014,420.800053212149,343.96,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Dairy and Eggs",2014,456.966195742001,417.89,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Fish and Seafood",2014,0.310438991672555,6,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Fruits and Vegetables",2014,427.319272037272,369.5,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Meat",2014,78.3858453973202,80.23,"N.Africa, W.Asia/C.Asia"
"Kyrgyzstan","Oilseeds and Pulses",2014,63.9504322845464,23.8,"N.Africa, W.Asia/C.Asia"
"Land Locked Developing Countries","Cereals",2014,500.151901279554,325.97,NA
"Land Locked Developing Countries","Dairy and Eggs",2014,160.597556620498,143.29,NA
"Land Locked Developing Countries","Fish and Seafood",2014,6.57315963137928,9.12,NA
"Land Locked Developing Countries","Fruits and Vegetables",2014,286.247848780071,258.1,NA
"Land Locked Developing Countries","Meat",2014,42.9587522392143,45.72,NA
"Land Locked Developing Countries","Oilseeds and Pulses",2014,158.859234317232,50.1,NA
"Lao People's Democratic Republic","Cereals",2014,1479.5574486126,539.28,"SE Asia"
"Lao People's Democratic Republic","Dairy and Eggs",2014,6.83145926961215,9.86,"SE Asia"
"Lao People's Democratic Republic","Fish and Seafood",2014,46.1806646625782,50.99,"SE Asia"
"Lao People's Democratic Republic","Fruits and Vegetables",2014,680.276714067978,697.06,"SE Asia"
"Lao People's Democratic Republic","Meat",2014,48.913248370423,58.39,"SE Asia"
